"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-04","0.00","0.0",,"97","64"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-05","0.00","0.0",,"101","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-06","0.00","0.0",,"103","78"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-07","0.00","0.0",,"101","75"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-08","0.00","0.0",,"96","65"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-09","0.00","0.0",,"99","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-10","0.00","0.0",,"100","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-11","0.00","0.0",,"99","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-12","0.00","0.0",,"91","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-13","0.00","0.0",,"98","71"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-14","0.00","0.0",,"104","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-15","0.00","0.0",,"105","78"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-16","0.00","0.0",,"95","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-17","0.01","0.0",,"94","70"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-18","0.00","0.0",,"101","73"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-19","0.00","0.0",,"102","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-20","0.00","0.0",,"100","75"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-21","0.00","0.0",,"100","75"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-22","0.00","0.0",,"99","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-23","0.00","0.0",,"99","77"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-24","0.00","0.0",,"91","73"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-25","0.44","0.0",,"87","66"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-26","0.07","0.0",,"89","65"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-27","0.01","0.0",,"90","64"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-28","0.00","0.0",,"96","68"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-29","0.00","0.0",,"99","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-30","0.00","0.0",,"102","73"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-07-31","0.00","0.0",,"97","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-01","0.00","0.0",,"93","77"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-02","0.01","0.0",,"84","72"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-03","0.00","0.0",,"89","71"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-04","0.00","0.0",,"94","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-05","0.00","0.0",,"95","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-06","0.00","0.0",,"94","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-07","0.00","0.0",,"93","68"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-08","0.00","0.0",,"92","61"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-09","0.00","0.0",,"96","68"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-10","0.00","0.0",,"96","73"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-11","0.00","0.0",,"98","66"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-12","0.00","0.0",,"100","71"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-13","0.00","0.0",,"102","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-14","0.00","0.0",,"100","76"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-15","0.00","0.0",,"96","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-16","0.00","0.0",,"100","75"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-17","0.02","0.0",,"95","68"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-18","0.00","0.0",,"89","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-19","0.00","0.0",,"98","64"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-20","0.00","0.0",,"88","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-21","0.00","0.0",,"89","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-22","0.06","0.0",,"88","63"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-23","0.00","0.0",,"84","58"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-24","0.00","0.0",,"86","56"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-25","0.00","0.0",,"96","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-26","0.00","0.0",,"97","74"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-27","0.00","0.0",,"89","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-28","0.00","0.0",,"92","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-29","0.00","0.0",,"95","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-30","0.01","0.0",,"98","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-08-31","0.00","0.0",,"91","73"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-01","0.00","0.0",,"94","65"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-02","0.00","0.0",,"95","75"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-03","0.00","0.0",,"96","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-04","0.26","0.0",,"93","62"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-05","0.11","0.0",,"75","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-06","0.00","0.0",,"76","54"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-07","0.00","0.0",,"85","55"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-08","0.00","0.0",,"83","57"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-09","0.00","0.0",,"77","55"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-10","0.00","0.0",,"76","48"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-11","0.00","0.0",,"82","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-12","0.00","0.0",,"90","56"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-13","0.00","0.0",,"90","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-14","0.00","0.0",,"91","67"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-15","0.00","0.0",,"89","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-16","0.00","0.0",,"85","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-17","0.00","0.0",,"76","50"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-18","0.00","0.0",,"76","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-19","0.00","0.0",,"83","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-20","0.00","0.0",,"86","56"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-21","0.00","0.0",,"84","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-22","0.25","0.0",,"79","59"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-23","0.57","0.0",,"67","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-24","0.04","0.0",,"56","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-25","0.00","0.0",,"62","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-26","0.00","0.0",,"69","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-27","0.00","0.0",,"76","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-28","0.00","0.0",,"80","58"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-29","0.51","0.0",,"68","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-09-30","0.00","0.0",,"62","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-01","0.03","0.0",,"76","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-02","0.00","0.0",,"64","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-03","0.00","0.0",,"79","48"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-04","0.00","0.0",,"76","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-05","0.20","0.0",,"69","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-06","0.33","0.0",,"45","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-07","0.00","0.0",,"53","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-08","0.00","0.0",,"66","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-09","0.00","0.0",,"80","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-10","0.00","0.0",,"80","48"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-11","0.00","0.0",,"62","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-12","0.00","0.0",,"60","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-13","0.01","0.0",,"59","48"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-14","0.00","0.0",,"63","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-15","0.00","0.0",,"68","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-16","0.28","0.0",,"68","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-17","0.55","0.1",,"49","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-18","0.14","0.0",,"51","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-19","0.00","0.0",,"73","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-20","0.33","0.0",,"66","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-21","0.00","0.0",,"48","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-22","0.00","0.0",,"52","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-23","0.00","0.0",,"57","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-24","0.00","0.0",,"64","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-25","0.00","0.0",,"67","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-26","0.00","0.0",,"59","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-27","0.00","0.0",,"59","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-28","0.00","0.0",,"62","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-29","0.00","0.0",,"66","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-30","0.01","0.0",,"64","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-10-31","0.00","0.0",,"56","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-01","0.00","0.0",,"56","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-02","0.00","0.0",,"55","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-03","0.00","0.0",,"57","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-04","0.00","0.0",,"59","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-05","0.00","0.0",,"59","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-06","0.00","0.0",,"59","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-07","0.00","0.0",,"60","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-08","0.00","0.0",,"62","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-09","0.00","0.0",,"62","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-10","0.00","0.0",,"67","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-11","0.26","0.0",,"54","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-12","0.00","0.0",,"51","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-13","0.01","0.0",,"64","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-14","0.00","0.0",,"45","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-15","0.00","0.0",,"52","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-16","0.00","0.0",,"61","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-17","0.00","0.0",,"65","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-18","0.00","0.0",,"68","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-19","0.00","0.0",,"71","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-20","0.00","0.0",,"46","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-21","0.00","0.0",,"39","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-22","0.00","0.0",,"37","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-23","0.00","0.0",,"42","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-24","0.00","0.0",,"44","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-25","0.00","0.0",,"47","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-26","0.00","0.0",,"45","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-27","0.19","0.8",,"45","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-28","0.00","0.0",,"34","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-29","0.00","0.0",,"42","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-11-30","0.03","0.0",,"43","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-01","0.53","6.0",,"33","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-02","0.00","0.0",,"36","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-03","0.00","0.0",,"45","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-04","0.00","0.0",,"43","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-05","0.00","0.0",,"42","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-06","0.06","0.0",,"44","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-07","1.10","3.8",,"39","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-08","0.47","4.6",,"34","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-09","0.01","0.2",,"32","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-10","0.02","0.3",,"31","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-11","0.00","0.0",,"31","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-12","0.00","0.0",,"30","14"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-13","0.01","0.3",,"28","13"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-14","0.00","0.0",,"27","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-15","0.00","0.0",,"28","13"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-16","0.00","0.0",,"34","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-17","0.00","0.0",,"33","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-18","0.00","0.0",,"40","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-19","0.10","0.0",,"43","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-20","0.35","4.5",,"48","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-21","0.31","3.5",,"30","14"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-22","0.00","0.0",,"26","9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-23","0.00","0.0",,"32","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-24","0.28","4.0",,"42","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-25","0.01","0.1",,"28","13"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-26","0.06","1.0",,"25","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-27","0.00","0.0",,"23","5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-28","0.00","0.0",,"26","10"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-29","0.01","0.8",,"33","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-30","0.03","0.7",,"35","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2007-12-31","0.00","0.0",,"28","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-01","0.00","0.0",,"23","9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-02","0.00","0.0",,"26","6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-03","0.00","0.0",,"27","8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-04","0.00","0.0",,"51","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-05","0.40","2.0",,"48","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-06","0.16","2.0",,"37","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-07","0.00","0.0",,"30","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-08","0.00","0.0",,"39","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-09","0.09","1.4",,"39","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-10","0.00","0.0",,"34","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-11","0.04","0.4",,"39","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-12","0.00","0.0",,"38","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-13","0.05","0.9",,"34","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-14","0.00","0.0",,"33","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-15","0.00","0.2",,"31","13"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-16","0.00","0.0",,"20","7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-17","0.00","0.0",,"24","10"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-18","0.01","0.6",,"28","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-19","0.00","0.0",,"35","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-20","0.00","0.0",,"35","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-21","0.34","6.1",,"30","9"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-22","0.00","0.0",,"19","-2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-23","0.00","0.0",,"19","2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-24","0.02","0.4",,"23","5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-25","0.00","0.0",,"30","8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-26","0.00","0.0",,"38","8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-27","0.00","0.0",,"45","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-28","0.12","2.0",,"43","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-29","0.01","0.1",,"28","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-30","0.06","1.0",,"28","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-01-31","0.00","0.0",,"36","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-01","0.12","2.7",,"36","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-02","0.00","0.0",,"31","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-03","0.09","1.2",,"39","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-04","0.04","1.3",,"31","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-05","0.00","0.0",,"27","7"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-06","0.04","1.1",,"31","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-07","0.00","0.0",,"42","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-08","0.00","0.0",,"40","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-09","0.00","0.0",,"45","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-10","0.00","0.0",,"49","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-11","0.00","0.0",,"47","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-12","0.00","0.0",,"48","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-13","0.16","2.7",,"43","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-14","0.11","4.1",,"35","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-15","0.00","0.0",,"31","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-16","0.00","0.0",,"37","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-17","0.00","0.0",,"37","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-18","0.00","0.0",,"41","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-19","0.00","0.0",,"42","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-20","0.02","0.0",,"39","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-21","0.17","4.0",,"42","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-22","0.00","0.0",,"43","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-23","0.06","0.3",,"44","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2008-02-24","0.30","0.0",,"54","33"
